"SSP_Time","GCM","Year","Frost"
"SSP1 2050","CanESM5",2055,7
"SSP1 2050","CanESM5",2056,0
"SSP1 2050","CanESM5",2057,7
"SSP1 2050","CanESM5",2058,3
"SSP1 2050","CanESM5",2059,3
"SSP1 2050","CanESM5",2060,0
"SSP1 2050","CanESM5",2061,0
"SSP1 2050","CanESM5",2062,0
"SSP1 2050","CanESM5",2063,0
"SSP1 2050","CanESM5",2064,5
"SSP1 2050","CanESM5",2065,0
"SSP1 2050","CanESM5",2066,0
"SSP1 2050","CanESM5",2067,0
"SSP1 2050","CanESM5",2068,9
"SSP1 2050","CanESM5",2069,0
"SSP1 2050","CanESM5",2070,29
"SSP1 2050","CanESM5",2071,1
"SSP1 2050","CanESM5",2072,31
"SSP1 2050","CanESM5",2073,0
"SSP1 2050","CanESM5",2074,1
"SSP1 2050","CanESM5",2075,0
"SSP1 2050","CanESM5",2076,0
"SSP1 2050","CanESM5",2077,0
"SSP1 2050","CanESM5",2078,0
"SSP1 2050","CanESM5",2079,0
"SSP1 2050","CanESM5",2080,0
"SSP1 2050","CanESM5",2081,0
"SSP1 2050","CanESM5",2082,0
"SSP1 2050","CanESM5",2083,0
"SSP1 2050","CanESM5",2084,0
"SSP1 2050","CanESM5",2085,0
"SSP1 2050","CanESM5",2086,0
"SSP1 2050","CanESM5",2087,0
"SSP1 2050","CanESM5",2088,0
"SSP1 2050","CanESM5",2089,0
"SSP1 2050","CanESM5",2090,8
"SSP1 2050","CanESM5",2091,0
"SSP1 2050","CanESM5",2092,0
"SSP1 2050","CanESM5",2093,0
"SSP1 2050","CanESM5",2094,0
"SSP1 2050","CanESM5",2095,0
"SSP1 2050","CanESM5",2096,0
"SSP1 2050","CanESM5",2097,0
"SSP1 2050","CanESM5",2098,3
"SSP1 2050","CanESM5",2099,8
"SSP1 2050","CanESM5",2100,2
"SSP1 2050","EC-Earth3-Veg-LR",2002,0
"SSP1 2050","EC-Earth3-Veg-LR",2003,9
"SSP1 2050","EC-Earth3-Veg-LR",2004,0
"SSP1 2050","EC-Earth3-Veg-LR",2005,0
"SSP1 2050","EC-Earth3-Veg-LR",2006,0
"SSP1 2050","EC-Earth3-Veg-LR",2007,0
"SSP1 2050","EC-Earth3-Veg-LR",2008,0
"SSP1 2050","EC-Earth3-Veg-LR",2009,12
"SSP1 2050","EC-Earth3-Veg-LR",2010,0
"SSP1 2050","EC-Earth3-Veg-LR",2011,0
"SSP1 2050","EC-Earth3-Veg-LR",2012,0
"SSP1 2050","EC-Earth3-Veg-LR",2013,0
"SSP1 2050","EC-Earth3-Veg-LR",2014,4
"SSP1 2050","EC-Earth3-Veg-LR",2015,12
"SSP1 2050","EC-Earth3-Veg-LR",2016,2
"SSP1 2050","EC-Earth3-Veg-LR",2017,4
"SSP1 2050","EC-Earth3-Veg-LR",2018,0
"SSP1 2050","EC-Earth3-Veg-LR",2019,21
"SSP1 2050","EC-Earth3-Veg-LR",2020,0
"SSP1 2050","EC-Earth3-Veg-LR",2021,0
"SSP1 2050","EC-Earth3-Veg-LR",2022,0
"SSP1 2050","EC-Earth3-Veg-LR",2023,0
"SSP1 2050","EC-Earth3-Veg-LR",2024,9
"SSP1 2050","EC-Earth3-Veg-LR",2025,0
"SSP1 2050","EC-Earth3-Veg-LR",2026,0
"SSP1 2050","EC-Earth3-Veg-LR",2027,0
"SSP1 2050","EC-Earth3-Veg-LR",2028,0
"SSP1 2050","EC-Earth3-Veg-LR",2029,2
"SSP1 2050","EC-Earth3-Veg-LR",2030,12
"SSP1 2050","EC-Earth3-Veg-LR",2031,0
"SSP1 2050","EC-Earth3-Veg-LR",2032,0
"SSP1 2050","EC-Earth3-Veg-LR",2033,0
"SSP1 2050","EC-Earth3-Veg-LR",2034,0
"SSP1 2050","EC-Earth3-Veg-LR",2035,0
"SSP1 2050","EC-Earth3-Veg-LR",2036,0
"SSP1 2050","EC-Earth3-Veg-LR",2037,1
"SSP1 2050","EC-Earth3-Veg-LR",2038,0
"SSP1 2050","EC-Earth3-Veg-LR",2039,15
"SSP1 2050","EC-Earth3-Veg-LR",2040,8
"SSP1 2050","EC-Earth3-Veg-LR",2041,1
"SSP1 2050","EC-Earth3-Veg-LR",2042,0
"SSP1 2050","EC-Earth3-Veg-LR",2043,0
"SSP1 2050","EC-Earth3-Veg-LR",2044,0
"SSP1 2050","EC-Earth3-Veg-LR",2045,0
"SSP1 2050","EC-Earth3-Veg-LR",2046,0
"SSP1 2050","EC-Earth3-Veg-LR",2047,0
"SSP1 2050","EC-Earth3-Veg-LR",2048,8
"SSP1 2050","EC-Earth3-Veg-LR",2049,8
"SSP1 2050","EC-Earth3-Veg-LR",2050,2
"SSP1 2050","EC-Earth3-Veg-LR",2051,14
"SSP1 2050","EC-Earth3-Veg-LR",2052,0
"SSP1 2050","EC-Earth3-Veg-LR",2053,0
"SSP1 2050","EC-Earth3-Veg-LR",2054,1
"SSP1 2050","EC-Earth3-Veg-LR",2055,0
"SSP1 2050","EC-Earth3-Veg-LR",2056,0
"SSP1 2050","EC-Earth3-Veg-LR",2057,0
"SSP1 2050","EC-Earth3-Veg-LR",2058,3
"SSP1 2050","EC-Earth3-Veg-LR",2059,0
"SSP1 2050","EC-Earth3-Veg-LR",2060,0
"SSP1 2050","EC-Earth3-Veg-LR",2061,1
"SSP1 2050","EC-Earth3-Veg-LR",2062,1
"SSP1 2050","EC-Earth3-Veg-LR",2063,0
"SSP1 2050","EC-Earth3-Veg-LR",2064,34
"SSP1 2050","EC-Earth3-Veg-LR",2065,0
"SSP1 2050","EC-Earth3-Veg-LR",2066,0
"SSP1 2050","EC-Earth3-Veg-LR",2067,0
"SSP1 2050","EC-Earth3-Veg-LR",2068,8
"SSP1 2050","EC-Earth3-Veg-LR",2069,0
"SSP1 2050","EC-Earth3-Veg-LR",2070,0
"SSP1 2050","EC-Earth3-Veg-LR",2071,0
"SSP1 2050","EC-Earth3-Veg-LR",2072,0
"SSP1 2050","EC-Earth3-Veg-LR",2073,0
"SSP1 2050","EC-Earth3-Veg-LR",2074,2
"SSP1 2050","EC-Earth3-Veg-LR",2075,0
"SSP1 2050","EC-Earth3-Veg-LR",2076,9
"SSP1 2050","EC-Earth3-Veg-LR",2077,0
"SSP1 2050","EC-Earth3-Veg-LR",2078,1
"SSP1 2050","EC-Earth3-Veg-LR",2079,0
"SSP1 2050","EC-Earth3-Veg-LR",2080,4
"SSP1 2050","EC-Earth3-Veg-LR",2081,0
"SSP1 2050","EC-Earth3-Veg-LR",2082,0
"SSP1 2050","EC-Earth3-Veg-LR",2083,2
"SSP1 2050","EC-Earth3-Veg-LR",2084,0
"SSP1 2050","EC-Earth3-Veg-LR",2085,27
"SSP1 2050","EC-Earth3-Veg-LR",2086,0
"SSP1 2050","EC-Earth3-Veg-LR",2087,0
"SSP1 2050","EC-Earth3-Veg-LR",2088,0
"SSP1 2050","EC-Earth3-Veg-LR",2089,6
"SSP1 2050","EC-Earth3-Veg-LR",2090,0
"SSP1 2050","EC-Earth3-Veg-LR",2091,0
"SSP1 2050","EC-Earth3-Veg-LR",2092,0
"SSP1 2050","EC-Earth3-Veg-LR",2093,7
"SSP1 2050","EC-Earth3-Veg-LR",2094,0
"SSP1 2050","EC-Earth3-Veg-LR",2095,0
"SSP1 2050","EC-Earth3-Veg-LR",2096,0
"SSP1 2050","EC-Earth3-Veg-LR",2097,0
"SSP1 2050","EC-Earth3-Veg-LR",2098,0
"SSP1 2050","EC-Earth3-Veg-LR",2099,2
"SSP1 2050","EC-Earth3-Veg-LR",2100,0
"SSP1 2050","FGOALS-g3",2002,17
"SSP1 2050","FGOALS-g3",2003,10
"SSP1 2050","FGOALS-g3",2004,0
"SSP1 2050","FGOALS-g3",2005,8
"SSP1 2050","FGOALS-g3",2006,0
"SSP1 2050","FGOALS-g3",2007,14
"SSP1 2050","FGOALS-g3",2008,0
"SSP1 2050","FGOALS-g3",2009,14
"SSP1 2050","FGOALS-g3",2010,0
"SSP1 2050","FGOALS-g3",2011,3
"SSP1 2050","FGOALS-g3",2012,0
"SSP1 2050","FGOALS-g3",2013,0
"SSP1 2050","FGOALS-g3",2014,1
"SSP1 2050","FGOALS-g3",2015,59
"SSP1 2050","FGOALS-g3",2016,3
"SSP1 2050","FGOALS-g3",2017,6
"SSP1 2050","FGOALS-g3",2018,0
"SSP1 2050","FGOALS-g3",2019,0
"SSP1 2050","FGOALS-g3",2020,0
"SSP1 2050","FGOALS-g3",2021,0
"SSP1 2050","FGOALS-g3",2022,0
"SSP1 2050","FGOALS-g3",2023,0
"SSP1 2050","FGOALS-g3",2024,8
"SSP1 2050","FGOALS-g3",2025,3
"SSP1 2050","FGOALS-g3",2026,4
"SSP1 2050","FGOALS-g3",2027,0
"SSP1 2050","FGOALS-g3",2028,0
"SSP1 2050","FGOALS-g3",2029,0
"SSP1 2050","FGOALS-g3",2030,4
"SSP1 2050","FGOALS-g3",2031,0
"SSP1 2050","FGOALS-g3",2032,0
"SSP1 2050","FGOALS-g3",2033,0
"SSP1 2050","FGOALS-g3",2034,3
"SSP1 2050","FGOALS-g3",2035,35
"SSP1 2050","FGOALS-g3",2036,0
"SSP1 2050","FGOALS-g3",2037,0
"SSP1 2050","FGOALS-g3",2038,1
"SSP1 2050","FGOALS-g3",2039,20
"SSP1 2050","FGOALS-g3",2040,0
"SSP1 2050","FGOALS-g3",2041,2
"SSP1 2050","FGOALS-g3",2042,2
"SSP1 2050","FGOALS-g3",2043,0
"SSP1 2050","FGOALS-g3",2044,0
"SSP1 2050","FGOALS-g3",2045,0
"SSP1 2050","FGOALS-g3",2046,0
"SSP1 2050","FGOALS-g3",2047,0
"SSP1 2050","FGOALS-g3",2048,5
"SSP1 2050","FGOALS-g3",2049,0
"SSP1 2050","FGOALS-g3",2050,3
"SSP1 2050","FGOALS-g3",2051,0
"SSP1 2050","FGOALS-g3",2052,7
"SSP1 2050","FGOALS-g3",2053,4
"SSP1 2050","FGOALS-g3",2054,0
"SSP1 2050","FGOALS-g3",2055,0
"SSP1 2050","FGOALS-g3",2056,0
"SSP1 2050","FGOALS-g3",2057,8
"SSP1 2050","FGOALS-g3",2058,6
"SSP1 2050","FGOALS-g3",2059,5
"SSP1 2050","FGOALS-g3",2060,0
"SSP1 2050","FGOALS-g3",2061,0
"SSP1 2050","FGOALS-g3",2062,2
"SSP1 2050","FGOALS-g3",2063,0
"SSP1 2050","FGOALS-g3",2064,8
"SSP1 2050","FGOALS-g3",2065,0
"SSP1 2050","FGOALS-g3",2066,0
"SSP1 2050","FGOALS-g3",2067,0
"SSP1 2050","FGOALS-g3",2068,12
"SSP1 2050","FGOALS-g3",2069,1
"SSP1 2050","FGOALS-g3",2070,30
"SSP1 2050","FGOALS-g3",2071,2
"SSP1 2050","FGOALS-g3",2072,30
"SSP1 2050","FGOALS-g3",2073,0
"SSP1 2050","FGOALS-g3",2074,3
"SSP1 2050","FGOALS-g3",2075,0
"SSP1 2050","FGOALS-g3",2076,0
"SSP1 2050","FGOALS-g3",2077,0
"SSP1 2050","FGOALS-g3",2078,0
"SSP1 2050","FGOALS-g3",2079,0
"SSP1 2050","FGOALS-g3",2080,0
"SSP1 2050","FGOALS-g3",2081,0
"SSP1 2050","FGOALS-g3",2082,0
"SSP1 2050","FGOALS-g3",2083,4
"SSP1 2050","FGOALS-g3",2084,0
"SSP1 2050","FGOALS-g3",2085,0
"SSP1 2050","FGOALS-g3",2086,0
"SSP1 2050","FGOALS-g3",2087,0
"SSP1 2050","FGOALS-g3",2088,0
"SSP1 2050","FGOALS-g3",2089,4
"SSP1 2050","FGOALS-g3",2090,10
"SSP1 2050","FGOALS-g3",2091,2
"SSP1 2050","FGOALS-g3",2092,0
"SSP1 2050","FGOALS-g3",2093,0
"SSP1 2050","FGOALS-g3",2094,1
"SSP1 2050","FGOALS-g3",2095,0
"SSP1 2050","FGOALS-g3",2096,0
"SSP1 2050","FGOALS-g3",2097,0
"SSP1 2050","FGOALS-g3",2098,6
"SSP1 2050","FGOALS-g3",2099,7
"SSP1 2050","FGOALS-g3",2100,3
"SSP1 2050","FIO-ESM-2-0",2002,0
"SSP1 2050","FIO-ESM-2-0",2003,0
"SSP1 2050","FIO-ESM-2-0",2004,27
"SSP1 2050","FIO-ESM-2-0",2005,6
"SSP1 2050","FIO-ESM-2-0",2006,14
"SSP1 2050","FIO-ESM-2-0",2007,1
"SSP1 2050","FIO-ESM-2-0",2008,0
"SSP1 2050","FIO-ESM-2-0",2009,7
"SSP1 2050","FIO-ESM-2-0",2010,0
"SSP1 2050","FIO-ESM-2-0",2011,0
"SSP1 2050","FIO-ESM-2-0",2012,6
"SSP1 2050","FIO-ESM-2-0",2013,0
"SSP1 2050","FIO-ESM-2-0",2014,15
"SSP1 2050","FIO-ESM-2-0",2015,1
"SSP1 2050","FIO-ESM-2-0",2016,1
"SSP1 2050","FIO-ESM-2-0",2017,1
"SSP1 2050","FIO-ESM-2-0",2018,12
"SSP1 2050","FIO-ESM-2-0",2019,26
"SSP1 2050","FIO-ESM-2-0",2020,0
"SSP1 2050","FIO-ESM-2-0",2021,0
"SSP1 2050","FIO-ESM-2-0",2022,0
"SSP1 2050","FIO-ESM-2-0",2023,0
"SSP1 2050","FIO-ESM-2-0",2024,4
"SSP1 2050","FIO-ESM-2-0",2025,0
"SSP1 2050","FIO-ESM-2-0",2026,0
"SSP1 2050","FIO-ESM-2-0",2027,0
"SSP1 2050","FIO-ESM-2-0",2028,0
"SSP1 2050","FIO-ESM-2-0",2029,4
"SSP1 2050","FIO-ESM-2-0",2030,10
"SSP1 2050","FIO-ESM-2-0",2031,0
"SSP1 2050","FIO-ESM-2-0",2032,0
"SSP1 2050","FIO-ESM-2-0",2033,0
"SSP1 2050","FIO-ESM-2-0",2034,0
"SSP1 2050","FIO-ESM-2-0",2035,0
"SSP1 2050","FIO-ESM-2-0",2036,0
"SSP1 2050","FIO-ESM-2-0",2037,0
"SSP1 2050","FIO-ESM-2-0",2038,0
"SSP1 2050","FIO-ESM-2-0",2039,16
"SSP1 2050","FIO-ESM-2-0",2040,2
"SSP1 2050","FIO-ESM-2-0",2041,2
"SSP1 2050","FIO-ESM-2-0",2042,0
"SSP1 2050","FIO-ESM-2-0",2043,10
"SSP1 2050","FIO-ESM-2-0",2044,0
"SSP1 2050","FIO-ESM-2-0",2045,0
"SSP1 2050","FIO-ESM-2-0",2046,0
"SSP1 2050","FIO-ESM-2-0",2047,0
"SSP1 2050","FIO-ESM-2-0",2048,13
"SSP1 2050","FIO-ESM-2-0",2049,23
"SSP1 2050","FIO-ESM-2-0",2050,2
"SSP1 2050","FIO-ESM-2-0",2051,15
"SSP1 2050","FIO-ESM-2-0",2052,0
"SSP1 2050","FIO-ESM-2-0",2053,0
"SSP1 2050","FIO-ESM-2-0",2054,11
"SSP1 2050","FIO-ESM-2-0",2055,0
"SSP1 2050","FIO-ESM-2-0",2056,0
"SSP1 2050","FIO-ESM-2-0",2057,7
"SSP1 2050","FIO-ESM-2-0",2058,1
"SSP1 2050","FIO-ESM-2-0",2059,0
"SSP1 2050","FIO-ESM-2-0",2060,0
"SSP1 2050","FIO-ESM-2-0",2061,12
"SSP1 2050","FIO-ESM-2-0",2062,1
"SSP1 2050","FIO-ESM-2-0",2063,8
"SSP1 2050","FIO-ESM-2-0",2064,25
"SSP1 2050","FIO-ESM-2-0",2065,0
"SSP1 2050","FIO-ESM-2-0",2066,0
"SSP1 2050","FIO-ESM-2-0",2067,0
"SSP1 2050","FIO-ESM-2-0",2068,0
"SSP1 2050","FIO-ESM-2-0",2069,8
"SSP1 2050","FIO-ESM-2-0",2070,0
"SSP1 2050","FIO-ESM-2-0",2071,0
"SSP1 2050","FIO-ESM-2-0",2072,0
"SSP1 2050","FIO-ESM-2-0",2073,0
"SSP1 2050","FIO-ESM-2-0",2074,0
"SSP1 2050","FIO-ESM-2-0",2075,0
"SSP1 2050","FIO-ESM-2-0",2076,18
"SSP1 2050","FIO-ESM-2-0",2077,0
"SSP1 2050","FIO-ESM-2-0",2078,7
"SSP1 2050","FIO-ESM-2-0",2079,0
"SSP1 2050","FIO-ESM-2-0",2080,5
"SSP1 2050","FIO-ESM-2-0",2081,0
"SSP1 2050","FIO-ESM-2-0",2082,4
"SSP1 2050","FIO-ESM-2-0",2083,4
"SSP1 2050","FIO-ESM-2-0",2084,0
"SSP1 2050","FIO-ESM-2-0",2085,11
"SSP1 2050","FIO-ESM-2-0",2086,0
"SSP1 2050","FIO-ESM-2-0",2087,0
"SSP1 2050","FIO-ESM-2-0",2088,0
"SSP1 2050","FIO-ESM-2-0",2089,7
"SSP1 2050","FIO-ESM-2-0",2090,0
"SSP1 2050","FIO-ESM-2-0",2091,0
"SSP1 2050","FIO-ESM-2-0",2092,0
"SSP1 2050","FIO-ESM-2-0",2093,0
"SSP1 2050","FIO-ESM-2-0",2094,9
"SSP1 2050","FIO-ESM-2-0",2095,0
"SSP1 2050","FIO-ESM-2-0",2096,0
"SSP1 2050","FIO-ESM-2-0",2097,1
"SSP1 2050","FIO-ESM-2-0",2098,0
"SSP1 2050","FIO-ESM-2-0",2099,0
"SSP1 2050","FIO-ESM-2-0",2100,0
"SSP1 2050","GFDL-ESM4",2002,10
"SSP1 2050","GFDL-ESM4",2003,13
"SSP1 2050","GFDL-ESM4",2004,0
"SSP1 2050","GFDL-ESM4",2005,0
"SSP1 2050","GFDL-ESM4",2006,0
"SSP1 2050","GFDL-ESM4",2007,5
"SSP1 2050","GFDL-ESM4",2008,0
"SSP1 2050","GFDL-ESM4",2009,31
"SSP1 2050","GFDL-ESM4",2010,0
"SSP1 2050","GFDL-ESM4",2011,0
"SSP1 2050","GFDL-ESM4",2012,0
"SSP1 2050","GFDL-ESM4",2013,0
"SSP1 2050","GFDL-ESM4",2014,0
"SSP1 2050","GFDL-ESM4",2015,22
"SSP1 2050","GFDL-ESM4",2016,2
"SSP1 2050","GFDL-ESM4",2017,4
"SSP1 2050","GFDL-ESM4",2018,0
"SSP1 2050","GFDL-ESM4",2019,5
"SSP1 2050","GFDL-ESM4",2020,0
"SSP1 2050","GFDL-ESM4",2021,0
"SSP1 2050","GFDL-ESM4",2022,0
"SSP1 2050","GFDL-ESM4",2023,0
"SSP1 2050","GFDL-ESM4",2024,7
"SSP1 2050","GFDL-ESM4",2025,0
"SSP1 2050","GFDL-ESM4",2026,0
"SSP1 2050","GFDL-ESM4",2027,0
"SSP1 2050","GFDL-ESM4",2028,0
"SSP1 2050","GFDL-ESM4",2029,2
"SSP1 2050","GFDL-ESM4",2030,7
"SSP1 2050","GFDL-ESM4",2031,14
"SSP1 2050","GFDL-ESM4",2032,0
"SSP1 2050","GFDL-ESM4",2033,0
"SSP1 2050","GFDL-ESM4",2034,2
"SSP1 2050","GFDL-ESM4",2035,0
"SSP1 2050","GFDL-ESM4",2036,0
"SSP1 2050","GFDL-ESM4",2037,0
"SSP1 2050","GFDL-ESM4",2038,0
"SSP1 2050","GFDL-ESM4",2039,10
"SSP1 2050","GFDL-ESM4",2040,7
"SSP1 2050","GFDL-ESM4",2041,1
"SSP1 2050","GFDL-ESM4",2042,0
"SSP1 2050","GFDL-ESM4",2043,0
"SSP1 2050","GFDL-ESM4",2044,0
"SSP1 2050","GFDL-ESM4",2045,0
"SSP1 2050","GFDL-ESM4",2046,0
"SSP1 2050","GFDL-ESM4",2047,0
"SSP1 2050","GFDL-ESM4",2048,4
"SSP1 2050","GFDL-ESM4",2049,7
"SSP1 2050","GFDL-ESM4",2050,2
"SSP1 2050","GFDL-ESM4",2051,6
"SSP1 2050","GFDL-ESM4",2052,0
"SSP1 2050","GFDL-ESM4",2053,0
"SSP1 2050","GFDL-ESM4",2054,0
"SSP1 2050","GFDL-ESM4",2055,0
"SSP1 2050","GFDL-ESM4",2056,0
"SSP1 2050","GFDL-ESM4",2057,0
"SSP1 2050","GFDL-ESM4",2058,4
"SSP1 2050","GFDL-ESM4",2059,0
"SSP1 2050","GFDL-ESM4",2060,0
"SSP1 2050","GFDL-ESM4",2061,0
"SSP1 2050","GFDL-ESM4",2062,0
"SSP1 2050","GFDL-ESM4",2063,0
"SSP1 2050","GFDL-ESM4",2064,23
"SSP1 2050","GFDL-ESM4",2065,0
"SSP1 2050","GFDL-ESM4",2066,0
"SSP1 2050","GFDL-ESM4",2067,0
"SSP1 2050","GFDL-ESM4",2068,8
"SSP1 2050","GFDL-ESM4",2069,0
"SSP1 2050","GFDL-ESM4",2070,14
"SSP1 2050","GFDL-ESM4",2071,1
"SSP1 2050","GFDL-ESM4",2072,1
"SSP1 2050","GFDL-ESM4",2073,0
"SSP1 2050","GFDL-ESM4",2074,0
"SSP1 2050","GFDL-ESM4",2075,0
"SSP1 2050","GFDL-ESM4",2076,8
"SSP1 2050","GFDL-ESM4",2077,0
"SSP1 2050","GFDL-ESM4",2078,1
"SSP1 2050","GFDL-ESM4",2079,0
"SSP1 2050","GFDL-ESM4",2080,0
"SSP1 2050","GFDL-ESM4",2081,0
"SSP1 2050","GFDL-ESM4",2082,0
"SSP1 2050","GFDL-ESM4",2083,0
"SSP1 2050","GFDL-ESM4",2084,0
"SSP1 2050","GFDL-ESM4",2085,24
"SSP1 2050","GFDL-ESM4",2086,0
"SSP1 2050","GFDL-ESM4",2087,0
"SSP1 2050","GFDL-ESM4",2088,0
"SSP1 2050","GFDL-ESM4",2089,4
"SSP1 2050","GFDL-ESM4",2090,0
"SSP1 2050","GFDL-ESM4",2091,0
"SSP1 2050","GFDL-ESM4",2092,0
"SSP1 2050","GFDL-ESM4",2093,7
"SSP1 2050","GFDL-ESM4",2094,0
"SSP1 2050","GFDL-ESM4",2095,0
"SSP1 2050","GFDL-ESM4",2096,0
"SSP1 2050","GFDL-ESM4",2097,0
"SSP1 2050","GFDL-ESM4",2098,0
"SSP1 2050","GFDL-ESM4",2099,5
"SSP1 2050","GFDL-ESM4",2100,3
"SSP1 2050","INM-CM4-8",2002,0
"SSP1 2050","INM-CM4-8",2003,14
"SSP1 2050","INM-CM4-8",2004,0
"SSP1 2050","INM-CM4-8",2005,3
"SSP1 2050","INM-CM4-8",2006,0
"SSP1 2050","INM-CM4-8",2007,0
"SSP1 2050","INM-CM4-8",2008,0
"SSP1 2050","INM-CM4-8",2009,35
"SSP1 2050","INM-CM4-8",2010,1
"SSP1 2050","INM-CM4-8",2011,0
"SSP1 2050","INM-CM4-8",2012,0
"SSP1 2050","INM-CM4-8",2013,0
"SSP1 2050","INM-CM4-8",2014,0
"SSP1 2050","INM-CM4-8",2015,14
"SSP1 2050","INM-CM4-8",2016,3
"SSP1 2050","INM-CM4-8",2017,4
"SSP1 2050","INM-CM4-8",2018,0
"SSP1 2050","INM-CM4-8",2019,6
"SSP1 2050","INM-CM4-8",2020,0
"SSP1 2050","INM-CM4-8",2021,0
"SSP1 2050","INM-CM4-8",2022,0
"SSP1 2050","INM-CM4-8",2023,0
"SSP1 2050","INM-CM4-8",2024,11
"SSP1 2050","INM-CM4-8",2025,0
"SSP1 2050","INM-CM4-8",2026,2
"SSP1 2050","INM-CM4-8",2027,0
"SSP1 2050","INM-CM4-8",2028,0
"SSP1 2050","INM-CM4-8",2029,5
"SSP1 2050","INM-CM4-8",2030,8
"SSP1 2050","INM-CM4-8",2031,17
"SSP1 2050","INM-CM4-8",2032,0
"SSP1 2050","INM-CM4-8",2033,0
"SSP1 2050","INM-CM4-8",2034,2
"SSP1 2050","INM-CM4-8",2035,1
"SSP1 2050","INM-CM4-8",2036,0
"SSP1 2050","INM-CM4-8",2037,1
"SSP1 2050","INM-CM4-8",2038,1
"SSP1 2050","INM-CM4-8",2039,17
"SSP1 2050","INM-CM4-8",2040,12
"SSP1 2050","INM-CM4-8",2041,4
"SSP1 2050","INM-CM4-8",2042,1
"SSP1 2050","INM-CM4-8",2043,0
"SSP1 2050","INM-CM4-8",2044,0
"SSP1 2050","INM-CM4-8",2045,0
"SSP1 2050","INM-CM4-8",2046,0
"SSP1 2050","INM-CM4-8",2047,0
"SSP1 2050","INM-CM4-8",2048,4
"SSP1 2050","INM-CM4-8",2049,7
"SSP1 2050","INM-CM4-8",2050,2
"SSP1 2050","INM-CM4-8",2051,6
"SSP1 2050","INM-CM4-8",2052,0
"SSP1 2050","INM-CM4-8",2053,5
"SSP1 2050","INM-CM4-8",2054,2
"SSP1 2050","INM-CM4-8",2055,0
"SSP1 2050","INM-CM4-8",2056,0
"SSP1 2050","INM-CM4-8",2057,0
"SSP1 2050","INM-CM4-8",2058,5
"SSP1 2050","INM-CM4-8",2059,0
"SSP1 2050","INM-CM4-8",2060,0
"SSP1 2050","INM-CM4-8",2061,0
"SSP1 2050","INM-CM4-8",2062,0
"SSP1 2050","INM-CM4-8",2063,2
"SSP1 2050","INM-CM4-8",2064,26
"SSP1 2050","INM-CM4-8",2065,0
"SSP1 2050","INM-CM4-8",2066,0
"SSP1 2050","INM-CM4-8",2067,0
"SSP1 2050","INM-CM4-8",2068,10
"SSP1 2050","INM-CM4-8",2069,1
"SSP1 2050","INM-CM4-8",2070,15
"SSP1 2050","INM-CM4-8",2071,1
"SSP1 2050","INM-CM4-8",2072,10
"SSP1 2050","INM-CM4-8",2073,0
"SSP1 2050","INM-CM4-8",2074,0
"SSP1 2050","INM-CM4-8",2075,0
"SSP1 2050","INM-CM4-8",2076,18
"SSP1 2050","INM-CM4-8",2077,0
"SSP1 2050","INM-CM4-8",2078,1
"SSP1 2050","INM-CM4-8",2079,0
"SSP1 2050","INM-CM4-8",2080,3
"SSP1 2050","INM-CM4-8",2081,0
"SSP1 2050","INM-CM4-8",2082,0
"SSP1 2050","INM-CM4-8",2083,2
"SSP1 2050","INM-CM4-8",2084,0
"SSP1 2050","INM-CM4-8",2085,25
"SSP1 2050","INM-CM4-8",2086,0
"SSP1 2050","INM-CM4-8",2087,0
"SSP1 2050","INM-CM4-8",2088,0
"SSP1 2050","INM-CM4-8",2089,7
"SSP1 2050","INM-CM4-8",2090,0
"SSP1 2050","INM-CM4-8",2091,0
"SSP1 2050","INM-CM4-8",2092,0
"SSP1 2050","INM-CM4-8",2093,7
"SSP1 2050","INM-CM4-8",2094,1
"SSP1 2050","INM-CM4-8",2095,0
"SSP1 2050","INM-CM4-8",2096,0
"SSP1 2050","INM-CM4-8",2097,1
"SSP1 2050","INM-CM4-8",2098,0
"SSP1 2050","INM-CM4-8",2099,7
"SSP1 2050","INM-CM4-8",2100,3
"SSP1 2050","INM-CM5-0",2002,0
"SSP1 2050","INM-CM5-0",2003,0
"SSP1 2050","INM-CM5-0",2004,35
"SSP1 2050","INM-CM5-0",2005,10
"SSP1 2050","INM-CM5-0",2006,16
"SSP1 2050","INM-CM5-0",2007,4
"SSP1 2050","INM-CM5-0",2008,0
"SSP1 2050","INM-CM5-0",2009,3
"SSP1 2050","INM-CM5-0",2010,0
"SSP1 2050","INM-CM5-0",2011,0
"SSP1 2050","INM-CM5-0",2012,13
"SSP1 2050","INM-CM5-0",2013,0
"SSP1 2050","INM-CM5-0",2014,23
"SSP1 2050","INM-CM5-0",2015,1
"SSP1 2050","INM-CM5-0",2016,0
"SSP1 2050","INM-CM5-0",2017,0
"SSP1 2050","INM-CM5-0",2018,12
"SSP1 2050","INM-CM5-0",2019,47
"SSP1 2050","INM-CM5-0",2020,0
"SSP1 2050","INM-CM5-0",2021,0
"SSP1 2050","INM-CM5-0",2022,0
"SSP1 2050","INM-CM5-0",2023,0
"SSP1 2050","INM-CM5-0",2024,3
"SSP1 2050","INM-CM5-0",2025,8
"SSP1 2050","INM-CM5-0",2026,0
"SSP1 2050","INM-CM5-0",2027,0
"SSP1 2050","INM-CM5-0",2028,0
"SSP1 2050","INM-CM5-0",2029,4
"SSP1 2050","INM-CM5-0",2030,8
