"SSP_Time","GCM","Year","Pheno"
"SSP1 2050","CNRM-ESM2-1",2061,110.125
"SSP1 2050","CNRM-ESM2-1",2062,111.083333333333
"SSP1 2050","CNRM-ESM2-1",2063,104.166666666667
"SSP1 2050","CNRM-ESM2-1",2064,117.833333333333
"SSP1 2050","CNRM-ESM2-1",2065,93.9166666666667
"SSP1 2050","CNRM-ESM2-1",2066,98.125
"SSP1 2050","CNRM-ESM2-1",2067,99.4166666666667
"SSP1 2050","CNRM-ESM2-1",2068,104.291666666667
"SSP1 2050","CNRM-ESM2-1",2069,99.25
"SSP1 2050","CNRM-ESM2-1",2070,111.083333333333
"SSP1 2050","CNRM-ESM2-1",2071,105.291666666667
"SSP1 2050","CNRM-ESM2-1",2072,108.708333333333
"SSP1 2050","CNRM-ESM2-1",2073,94.875
"SSP1 2050","CNRM-ESM2-1",2074,102
"SSP1 2050","CNRM-ESM2-1",2075,102.083333333333
"SSP1 2050","CNRM-ESM2-1",2076,109.083333333333
"SSP1 2050","CNRM-ESM2-1",2077,100.833333333333
"SSP1 2050","CNRM-ESM2-1",2078,114.083333333333
"SSP1 2050","CNRM-ESM2-1",2079,96.9166666666667
"SSP1 2050","CNRM-ESM2-1",2080,98.0416666666667
"SSP1 2050","CNRM-ESM2-1",2081,80.2916666666667
"SSP1 2050","CNRM-ESM2-1",2082,109.833333333333
"SSP1 2050","CNRM-ESM2-1",2083,127.25
"SSP1 2050","CNRM-ESM2-1",2084,96.2916666666667
"SSP1 2050","CNRM-ESM2-1",2085,110
"SSP1 2050","CNRM-ESM2-1",2086,116.125
"SSP1 2050","CNRM-ESM2-1",2087,108.5
"SSP1 2050","CNRM-ESM2-1",2088,94.75
"SSP1 2050","CNRM-ESM2-1",2089,106
"SSP1 2050","CNRM-ESM2-1",2090,111.416666666667
"SSP1 2050","CNRM-ESM2-1",2091,117.166666666667
"SSP1 2050","CNRM-ESM2-1",2092,108.583333333333
"SSP1 2050","CNRM-ESM2-1",2093,114
"SSP1 2050","CNRM-ESM2-1",2094,106.208333333333
"SSP1 2050","CNRM-ESM2-1",2095,126.791666666667
"SSP1 2050","CNRM-ESM2-1",2096,90.125
"SSP1 2050","CNRM-ESM2-1",2097,123.708333333333
"SSP1 2050","CNRM-ESM2-1",2098,115.041666666667
"SSP1 2050","CNRM-ESM2-1",2099,107.875
"SSP1 2050","CNRM-ESM2-1",2100,101.958333333333
"SSP1 2050","EC-Earth3-Veg-LR",2001,NA
"SSP1 2050","EC-Earth3-Veg-LR",2002,110.375
"SSP1 2050","EC-Earth3-Veg-LR",2003,105.875
"SSP1 2050","EC-Earth3-Veg-LR",2004,99.375
"SSP1 2050","EC-Earth3-Veg-LR",2005,97.0416666666667
"SSP1 2050","EC-Earth3-Veg-LR",2006,94.1666666666667
"SSP1 2050","EC-Earth3-Veg-LR",2007,98.1666666666667
"SSP1 2050","EC-Earth3-Veg-LR",2008,103.458333333333
"SSP1 2050","EC-Earth3-Veg-LR",2009,99.4583333333333
"SSP1 2050","EC-Earth3-Veg-LR",2010,98.875
"SSP1 2050","EC-Earth3-Veg-LR",2011,97.9583333333333
"SSP1 2050","EC-Earth3-Veg-LR",2012,107.125
"SSP1 2050","EC-Earth3-Veg-LR",2013,99.2916666666667
"SSP1 2050","EC-Earth3-Veg-LR",2014,105.083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2015,118.125
"SSP1 2050","EC-Earth3-Veg-LR",2016,108.083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2017,102.333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2018,99.3333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2019,119.208333333333
"SSP1 2050","EC-Earth3-Veg-LR",2020,99.875
"SSP1 2050","EC-Earth3-Veg-LR",2021,95
"SSP1 2050","EC-Earth3-Veg-LR",2022,95.9583333333333
"SSP1 2050","EC-Earth3-Veg-LR",2023,103.541666666667
"SSP1 2050","EC-Earth3-Veg-LR",2024,101.5
"SSP1 2050","EC-Earth3-Veg-LR",2025,95.4583333333333
"SSP1 2050","EC-Earth3-Veg-LR",2026,86.0833333333333
"SSP1 2050","EC-Earth3-Veg-LR",2027,89.25
"SSP1 2050","EC-Earth3-Veg-LR",2028,89.875
"SSP1 2050","EC-Earth3-Veg-LR",2029,95.25
"SSP1 2050","EC-Earth3-Veg-LR",2030,109.125
"SSP1 2050","EC-Earth3-Veg-LR",2031,97.9583333333333
"SSP1 2050","EC-Earth3-Veg-LR",2032,96.6666666666667
"SSP1 2050","EC-Earth3-Veg-LR",2033,102
"SSP1 2050","EC-Earth3-Veg-LR",2034,104.333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2035,112.25
"SSP1 2050","EC-Earth3-Veg-LR",2036,102.25
"SSP1 2050","EC-Earth3-Veg-LR",2037,112.208333333333
"SSP1 2050","EC-Earth3-Veg-LR",2038,109.5
"SSP1 2050","EC-Earth3-Veg-LR",2039,123.166666666667
"SSP1 2050","EC-Earth3-Veg-LR",2040,101.208333333333
"SSP1 2050","EC-Earth3-Veg-LR",2041,92.5
"SSP1 2050","EC-Earth3-Veg-LR",2042,106.916666666667
"SSP1 2050","EC-Earth3-Veg-LR",2043,104
"SSP1 2050","EC-Earth3-Veg-LR",2044,96.4583333333333
"SSP1 2050","EC-Earth3-Veg-LR",2045,109.166666666667
"SSP1 2050","EC-Earth3-Veg-LR",2046,117.333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2047,100.041666666667
"SSP1 2050","EC-Earth3-Veg-LR",2048,105.458333333333
"SSP1 2050","EC-Earth3-Veg-LR",2049,108.541666666667
"SSP1 2050","EC-Earth3-Veg-LR",2050,103.083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2051,120.041666666667
"SSP1 2050","EC-Earth3-Veg-LR",2052,117.291666666667
"SSP1 2050","EC-Earth3-Veg-LR",2053,100.083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2054,100.25
"SSP1 2050","EC-Earth3-Veg-LR",2055,92.5
"SSP1 2050","EC-Earth3-Veg-LR",2056,98.2083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2057,104.416666666667
"SSP1 2050","EC-Earth3-Veg-LR",2058,99.2083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2059,102.583333333333
"SSP1 2050","EC-Earth3-Veg-LR",2060,104.041666666667
"SSP1 2050","EC-Earth3-Veg-LR",2061,106.333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2062,109.833333333333
"SSP1 2050","EC-Earth3-Veg-LR",2063,102.333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2064,115.25
"SSP1 2050","EC-Earth3-Veg-LR",2065,91.375
"SSP1 2050","EC-Earth3-Veg-LR",2066,96.0416666666667
"SSP1 2050","EC-Earth3-Veg-LR",2067,97.1666666666667
"SSP1 2050","EC-Earth3-Veg-LR",2068,101.041666666667
"SSP1 2050","EC-Earth3-Veg-LR",2069,98.0416666666667
"SSP1 2050","EC-Earth3-Veg-LR",2070,105.291666666667
"SSP1 2050","EC-Earth3-Veg-LR",2071,101.208333333333
"SSP1 2050","EC-Earth3-Veg-LR",2072,105.166666666667
"SSP1 2050","EC-Earth3-Veg-LR",2073,93.125
"SSP1 2050","EC-Earth3-Veg-LR",2074,99.125
"SSP1 2050","EC-Earth3-Veg-LR",2075,100.25
"SSP1 2050","EC-Earth3-Veg-LR",2076,104.958333333333
"SSP1 2050","EC-Earth3-Veg-LR",2077,97.4166666666667
"SSP1 2050","EC-Earth3-Veg-LR",2078,112.25
"SSP1 2050","EC-Earth3-Veg-LR",2079,92.3333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2080,95.0833333333333
"SSP1 2050","EC-Earth3-Veg-LR",2081,76.8333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2082,108.291666666667
"SSP1 2050","EC-Earth3-Veg-LR",2083,120.208333333333
"SSP1 2050","EC-Earth3-Veg-LR",2084,94.3333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2085,105.25
"SSP1 2050","EC-Earth3-Veg-LR",2086,110.25
"SSP1 2050","EC-Earth3-Veg-LR",2087,108
"SSP1 2050","EC-Earth3-Veg-LR",2088,93.875
"SSP1 2050","EC-Earth3-Veg-LR",2089,104.25
"SSP1 2050","EC-Earth3-Veg-LR",2090,109.083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2091,114.333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2092,107.125
"SSP1 2050","EC-Earth3-Veg-LR",2093,110.416666666667
"SSP1 2050","EC-Earth3-Veg-LR",2094,104.291666666667
"SSP1 2050","EC-Earth3-Veg-LR",2095,123.083333333333
"SSP1 2050","EC-Earth3-Veg-LR",2096,87.8333333333333
"SSP1 2050","EC-Earth3-Veg-LR",2097,121.25
"SSP1 2050","EC-Earth3-Veg-LR",2098,107.458333333333
"SSP1 2050","EC-Earth3-Veg-LR",2099,104.166666666667
"SSP1 2050","EC-Earth3-Veg-LR",2100,97.3333333333333
"SSP1 2050","FGOALS-g3",2001,NA
"SSP1 2050","FGOALS-g3",2002,112.25
"SSP1 2050","FGOALS-g3",2003,110.166666666667
"SSP1 2050","FGOALS-g3",2004,103.25
"SSP1 2050","FGOALS-g3",2005,98
"SSP1 2050","FGOALS-g3",2006,94.125
"SSP1 2050","FGOALS-g3",2007,99.9583333333333
"SSP1 2050","FGOALS-g3",2008,103.666666666667
"SSP1 2050","FGOALS-g3",2009,100.208333333333
"SSP1 2050","FGOALS-g3",2010,99.9166666666667
"SSP1 2050","FGOALS-g3",2011,98.0416666666667
"SSP1 2050","FGOALS-g3",2012,108.25
"SSP1 2050","FGOALS-g3",2013,101.25
"SSP1 2050","FGOALS-g3",2014,105.541666666667
"SSP1 2050","FGOALS-g3",2015,120.208333333333
"SSP1 2050","FGOALS-g3",2016,109.333333333333
"SSP1 2050","FGOALS-g3",2017,103.166666666667
"SSP1 2050","FGOALS-g3",2018,103.166666666667
"SSP1 2050","FGOALS-g3",2019,120.333333333333
"SSP1 2050","FGOALS-g3",2020,100.166666666667
"SSP1 2050","FGOALS-g3",2021,95.5
"SSP1 2050","FGOALS-g3",2022,95.9166666666667
"SSP1 2050","FGOALS-g3",2023,103.5
"SSP1 2050","FGOALS-g3",2024,103
"SSP1 2050","FGOALS-g3",2025,102.166666666667
"SSP1 2050","FGOALS-g3",2026,91.125
"SSP1 2050","FGOALS-g3",2027,89.9583333333333
"SSP1 2050","FGOALS-g3",2028,89.9583333333333
"SSP1 2050","FGOALS-g3",2029,95.0416666666667
"SSP1 2050","FGOALS-g3",2030,109.208333333333
"SSP1 2050","FGOALS-g3",2031,100.166666666667
"SSP1 2050","FGOALS-g3",2032,98.1666666666667
"SSP1 2050","FGOALS-g3",2033,102.375
"SSP1 2050","FGOALS-g3",2034,105.25
"SSP1 2050","FGOALS-g3",2035,112.333333333333
"SSP1 2050","FGOALS-g3",2036,103.208333333333
"SSP1 2050","FGOALS-g3",2037,114.25
"SSP1 2050","FGOALS-g3",2038,109.833333333333
"SSP1 2050","FGOALS-g3",2039,125.041666666667
"SSP1 2050","FGOALS-g3",2040,105.875
"SSP1 2050","FGOALS-g3",2041,95.25
"SSP1 2050","FGOALS-g3",2042,110.083333333333
"SSP1 2050","FGOALS-g3",2043,105.166666666667
"SSP1 2050","FGOALS-g3",2044,96.7916666666667
"SSP1 2050","FGOALS-g3",2045,109.625
"SSP1 2050","FGOALS-g3",2046,118.083333333333
"SSP1 2050","FGOALS-g3",2047,99.9583333333333
"SSP1 2050","FGOALS-g3",2048,106.083333333333
"SSP1 2050","FGOALS-g3",2049,109.583333333333
"SSP1 2050","FGOALS-g3",2050,103.166666666667
"SSP1 2050","FGOALS-g3",2051,121.291666666667
"SSP1 2050","FGOALS-g3",2052,118.958333333333
"SSP1 2050","FGOALS-g3",2053,102.875
"SSP1 2050","FGOALS-g3",2054,104.416666666667
"SSP1 2050","FGOALS-g3",2055,92.9583333333333
"SSP1 2050","FGOALS-g3",2056,98.625
"SSP1 2050","FGOALS-g3",2057,107.125
"SSP1 2050","FGOALS-g3",2058,99.125
"SSP1 2050","FGOALS-g3",2059,103.291666666667
"SSP1 2050","FGOALS-g3",2060,104.166666666667
"SSP1 2050","FGOALS-g3",2061,106.291666666667
"SSP1 2050","FGOALS-g3",2062,109.333333333333
"SSP1 2050","FGOALS-g3",2063,103.25
"SSP1 2050","FGOALS-g3",2064,117.583333333333
"SSP1 2050","FGOALS-g3",2065,91.125
"SSP1 2050","FGOALS-g3",2066,96.4166666666667
"SSP1 2050","FGOALS-g3",2067,97.375
"SSP1 2050","FGOALS-g3",2068,100
"SSP1 2050","FGOALS-g3",2069,96.2916666666667
"SSP1 2050","FGOALS-g3",2070,100.166666666667
"SSP1 2050","FGOALS-g3",2071,101.958333333333
"SSP1 2050","FGOALS-g3",2072,108.666666666667
"SSP1 2050","FGOALS-g3",2073,93.9166666666667
"SSP1 2050","FGOALS-g3",2074,99.3333333333333
"SSP1 2050","FGOALS-g3",2075,100.375
"SSP1 2050","FGOALS-g3",2076,109.291666666667
"SSP1 2050","FGOALS-g3",2077,98
"SSP1 2050","FGOALS-g3",2078,114.041666666667
"SSP1 2050","FGOALS-g3",2079,92.25
"SSP1 2050","FGOALS-g3",2080,95
"SSP1 2050","FGOALS-g3",2081,80.0833333333333
"SSP1 2050","FGOALS-g3",2082,107.208333333333
"SSP1 2050","FGOALS-g3",2083,123.916666666667
"SSP1 2050","FGOALS-g3",2084,94.5416666666667
"SSP1 2050","FGOALS-g3",2085,106.375
"SSP1 2050","FGOALS-g3",2086,114.083333333333
"SSP1 2050","FGOALS-g3",2087,107.875
"SSP1 2050","FGOALS-g3",2088,93.5833333333333
"SSP1 2050","FGOALS-g3",2089,104.083333333333
"SSP1 2050","FGOALS-g3",2090,110
"SSP1 2050","FGOALS-g3",2091,116.083333333333
"SSP1 2050","FGOALS-g3",2092,107.083333333333
"SSP1 2050","FGOALS-g3",2093,112.083333333333
"SSP1 2050","FGOALS-g3",2094,104.375
"SSP1 2050","FGOALS-g3",2095,125.166666666667
"SSP1 2050","FGOALS-g3",2096,87.0833333333333
"SSP1 2050","FGOALS-g3",2097,123
"SSP1 2050","FGOALS-g3",2098,113.125
"SSP1 2050","FGOALS-g3",2099,104.375
"SSP1 2050","FGOALS-g3",2100,97.375
"SSP1 2050","FIO-ESM-2-0",2001,NA
"SSP1 2050","FIO-ESM-2-0",2002,94.1666666666667
"SSP1 2050","FIO-ESM-2-0",2003,95.2916666666667
"SSP1 2050","FIO-ESM-2-0",2004,93
"SSP1 2050","FIO-ESM-2-0",2005,87.2916666666667
"SSP1 2050","FIO-ESM-2-0",2006,91.2916666666667
"SSP1 2050","FIO-ESM-2-0",2007,90.1666666666667
"SSP1 2050","FIO-ESM-2-0",2008,98
"SSP1 2050","FIO-ESM-2-0",2009,94.25
"SSP1 2050","FIO-ESM-2-0",2010,91.0416666666667
"SSP1 2050","FIO-ESM-2-0",2011,86.375
"SSP1 2050","FIO-ESM-2-0",2012,103
"SSP1 2050","FIO-ESM-2-0",2013,91.125
"SSP1 2050","FIO-ESM-2-0",2014,97.25
"SSP1 2050","FIO-ESM-2-0",2015,97.25
"SSP1 2050","FIO-ESM-2-0",2016,97.625
"SSP1 2050","FIO-ESM-2-0",2017,94.3333333333333
"SSP1 2050","FIO-ESM-2-0",2018,94.5
"SSP1 2050","FIO-ESM-2-0",2019,112.333333333333
"SSP1 2050","FIO-ESM-2-0",2020,95.375
"SSP1 2050","FIO-ESM-2-0",2021,92.25
"SSP1 2050","FIO-ESM-2-0",2022,93.125
"SSP1 2050","FIO-ESM-2-0",2023,97.3333333333333
"SSP1 2050","FIO-ESM-2-0",2024,97.0416666666667
"SSP1 2050","FIO-ESM-2-0",2025,88.2083333333333
"SSP1 2050","FIO-ESM-2-0",2026,78.1666666666667
"SSP1 2050","FIO-ESM-2-0",2027,85.1666666666667
"SSP1 2050","FIO-ESM-2-0",2028,85.125
"SSP1 2050","FIO-ESM-2-0",2029,89.875
"SSP1 2050","FIO-ESM-2-0",2030,97.0416666666667
"SSP1 2050","FIO-ESM-2-0",2031,90.1666666666667
"SSP1 2050","FIO-ESM-2-0",2032,87
"SSP1 2050","FIO-ESM-2-0",2033,98.625
"SSP1 2050","FIO-ESM-2-0",2034,98.2083333333333
"SSP1 2050","FIO-ESM-2-0",2035,91.9583333333333
"SSP1 2050","FIO-ESM-2-0",2036,98.3333333333333
"SSP1 2050","FIO-ESM-2-0",2037,106.208333333333
"SSP1 2050","FIO-ESM-2-0",2038,102.25
"SSP1 2050","FIO-ESM-2-0",2039,120.125
"SSP1 2050","FIO-ESM-2-0",2040,88.375
"SSP1 2050","FIO-ESM-2-0",2041,82.2916666666667
"SSP1 2050","FIO-ESM-2-0",2042,102.083333333333
"SSP1 2050","FIO-ESM-2-0",2043,96.2916666666667
"SSP1 2050","FIO-ESM-2-0",2044,89.9166666666667
"SSP1 2050","FIO-ESM-2-0",2045,104.458333333333
"SSP1 2050","FIO-ESM-2-0",2046,114.666666666667
"SSP1 2050","FIO-ESM-2-0",2047,96.1666666666667
"SSP1 2050","FIO-ESM-2-0",2048,96.3333333333333
"SSP1 2050","FIO-ESM-2-0",2049,105.125
"SSP1 2050","FIO-ESM-2-0",2050,97.2083333333333
"SSP1 2050","FIO-ESM-2-0",2051,113.375
"SSP1 2050","FIO-ESM-2-0",2052,105.291666666667
"SSP1 2050","FIO-ESM-2-0",2053,81.2916666666667
"SSP1 2050","FIO-ESM-2-0",2054,91.3333333333333
"SSP1 2050","FIO-ESM-2-0",2055,87.25
"SSP1 2050","FIO-ESM-2-0",2056,90.9166666666667
"SSP1 2050","FIO-ESM-2-0",2057,100.916666666667
"SSP1 2050","FIO-ESM-2-0",2058,93.1666666666667
"SSP1 2050","FIO-ESM-2-0",2059,94.375
"SSP1 2050","FIO-ESM-2-0",2060,100.666666666667
"SSP1 2050","FIO-ESM-2-0",2061,101.333333333333
"SSP1 2050","FIO-ESM-2-0",2062,104.083333333333
"SSP1 2050","FIO-ESM-2-0",2063,98.9166666666667
"SSP1 2050","FIO-ESM-2-0",2064,102.333333333333
"SSP1 2050","FIO-ESM-2-0",2065,84.2916666666667
"SSP1 2050","FIO-ESM-2-0",2066,90.0416666666667
"SSP1 2050","FIO-ESM-2-0",2067,85.9583333333333
"SSP1 2050","FIO-ESM-2-0",2068,91.75
"SSP1 2050","FIO-ESM-2-0",2069,90.25
"SSP1 2050","FIO-ESM-2-0",2070,85.0416666666667
"SSP1 2050","FIO-ESM-2-0",2071,93.375
"SSP1 2050","FIO-ESM-2-0",2072,87.0833333333333
"SSP1 2050","FIO-ESM-2-0",2073,82.9583333333333
"SSP1 2050","FIO-ESM-2-0",2074,97.3333333333333
"SSP1 2050","FIO-ESM-2-0",2075,96.6666666666667
"SSP1 2050","FIO-ESM-2-0",2076,92.0833333333333
"SSP1 2050","FIO-ESM-2-0",2077,90.125
"SSP1 2050","FIO-ESM-2-0",2078,109.333333333333
"SSP1 2050","FIO-ESM-2-0",2079,88
"SSP1 2050","FIO-ESM-2-0",2080,90.1666666666667
"SSP1 2050","FIO-ESM-2-0",2081,71.2083333333333
"SSP1 2050","FIO-ESM-2-0",2082,104.5
"SSP1 2050","FIO-ESM-2-0",2083,113.375
"SSP1 2050","FIO-ESM-2-0",2084,88.375
"SSP1 2050","FIO-ESM-2-0",2085,99.2083333333333
"SSP1 2050","FIO-ESM-2-0",2086,107.166666666667
"SSP1 2050","FIO-ESM-2-0",2087,106.625
"SSP1 2050","FIO-ESM-2-0",2088,91.2083333333333
"SSP1 2050","FIO-ESM-2-0",2089,97.1666666666667
"SSP1 2050","FIO-ESM-2-0",2090,99.2083333333333
"SSP1 2050","FIO-ESM-2-0",2091,112.5
"SSP1 2050","FIO-ESM-2-0",2092,104.583333333333
"SSP1 2050","FIO-ESM-2-0",2093,106
"SSP1 2050","FIO-ESM-2-0",2094,96.9166666666667
"SSP1 2050","FIO-ESM-2-0",2095,117.125
"SSP1 2050","FIO-ESM-2-0",2096,84.2916666666667
"SSP1 2050","FIO-ESM-2-0",2097,119.333333333333
"SSP1 2050","FIO-ESM-2-0",2098,102.041666666667
"SSP1 2050","FIO-ESM-2-0",2099,97
"SSP1 2050","FIO-ESM-2-0",2100,89.2916666666667
"SSP1 2050","GFDL-ESM4",2001,NA
"SSP1 2050","GFDL-ESM4",2002,108.166666666667
"SSP1 2050","GFDL-ESM4",2003,103.916666666667
"SSP1 2050","GFDL-ESM4",2004,99.0833333333333
"SSP1 2050","GFDL-ESM4",2005,97.2916666666667
"SSP1 2050","GFDL-ESM4",2006,94.2083333333333
"SSP1 2050","GFDL-ESM4",2007,98
"SSP1 2050","GFDL-ESM4",2008,103.166666666667
"SSP1 2050","GFDL-ESM4",2009,99.375
"SSP1 2050","GFDL-ESM4",2010,98.125
"SSP1 2050","GFDL-ESM4",2011,97.9583333333333
"SSP1 2050","GFDL-ESM4",2012,106.208333333333
"SSP1 2050","GFDL-ESM4",2013,97.9583333333333
"SSP1 2050","GFDL-ESM4",2014,105.083333333333
"SSP1 2050","GFDL-ESM4",2015,115.958333333333
"SSP1 2050","GFDL-ESM4",2016,107.291666666667
"SSP1 2050","GFDL-ESM4",2017,102.125
"SSP1 2050","GFDL-ESM4",2018,98.2083333333333
"SSP1 2050","GFDL-ESM4",2019,118.208333333333
"SSP1 2050","GFDL-ESM4",2020,99.2083333333333
"SSP1 2050","GFDL-ESM4",2021,94.1666666666667
"SSP1 2050","GFDL-ESM4",2022,95.8333333333333
"SSP1 2050","GFDL-ESM4",2023,103.208333333333
"SSP1 2050","GFDL-ESM4",2024,101
"SSP1 2050","GFDL-ESM4",2025,93.2083333333333
"SSP1 2050","GFDL-ESM4",2026,84.25
"SSP1 2050","GFDL-ESM4",2027,89.2916666666667
"SSP1 2050","GFDL-ESM4",2028,89.125
"SSP1 2050","GFDL-ESM4",2029,94.2083333333333
"SSP1 2050","GFDL-ESM4",2030,107.708333333333
"SSP1 2050","GFDL-ESM4",2031,97.2083333333333
"SSP1 2050","GFDL-ESM4",2032,95.2083333333333
"SSP1 2050","GFDL-ESM4",2033,102.125
"SSP1 2050","GFDL-ESM4",2034,104.125
"SSP1 2050","GFDL-ESM4",2035,111.333333333333
"SSP1 2050","GFDL-ESM4",2036,101.916666666667
"SSP1 2050","GFDL-ESM4",2037,112.041666666667
"SSP1 2050","GFDL-ESM4",2038,109.333333333333
"SSP1 2050","GFDL-ESM4",2039,122.208333333333
"SSP1 2050","GFDL-ESM4",2040,96.0833333333333
"SSP1 2050","GFDL-ESM4",2041,91.2916666666667
"SSP1 2050","GFDL-ESM4",2042,106.166666666667
"SSP1 2050","GFDL-ESM4",2043,102.166666666667
"SSP1 2050","GFDL-ESM4",2044,96.25
"SSP1 2050","GFDL-ESM4",2045,109.041666666667
"SSP1 2050","GFDL-ESM4",2046,117.041666666667
"SSP1 2050","GFDL-ESM4",2047,99.875
"SSP1 2050","GFDL-ESM4",2048,104.958333333333
"SSP1 2050","GFDL-ESM4",2049,108.25
"SSP1 2050","GFDL-ESM4",2050,103.125
"SSP1 2050","GFDL-ESM4",2051,119.291666666667
"SSP1 2050","GFDL-ESM4",2052,117.208333333333
"SSP1 2050","GFDL-ESM4",2053,99
"SSP1 2050","GFDL-ESM4",2054,97.25
"SSP1 2050","GFDL-ESM4",2055,92.2083333333333
"SSP1 2050","GFDL-ESM4",2056,97.2083333333333
"SSP1 2050","GFDL-ESM4",2057,104.208333333333
"SSP1 2050","GFDL-ESM4",2058,99.125
"SSP1 2050","GFDL-ESM4",2059,101.25
"SSP1 2050","GFDL-ESM4",2060,103.416666666667
"SSP1 2050","GFDL-ESM4",2061,105.416666666667
"SSP1 2050","GFDL-ESM4",2062,109.5
"SSP1 2050","GFDL-ESM4",2063,102.166666666667
"SSP1 2050","GFDL-ESM4",2064,114.333333333333
"SSP1 2050","GFDL-ESM4",2065,90.9166666666667
"SSP1 2050","GFDL-ESM4",2066,96.1666666666667
"SSP1 2050","GFDL-ESM4",2067,97.0416666666667
"SSP1 2050","GFDL-ESM4",2068,102.166666666667
"SSP1 2050","GFDL-ESM4",2069,97.3333333333333
"SSP1 2050","GFDL-ESM4",2070,101.125
"SSP1 2050","GFDL-ESM4",2071,101.083333333333
"SSP1 2050","GFDL-ESM4",2072,104.166666666667
"SSP1 2050","GFDL-ESM4",2073,91.5416666666667
"SSP1 2050","GFDL-ESM4",2074,99.2916666666667
"SSP1 2050","GFDL-ESM4",2075,100.125
"SSP1 2050","GFDL-ESM4",2076,102.958333333333
"SSP1 2050","GFDL-ESM4",2077,97.0416666666667
"SSP1 2050","GFDL-ESM4",2078,111.958333333333
"SSP1 2050","GFDL-ESM4",2079,93.9583333333333
"SSP1 2050","GFDL-ESM4",2080,95.1666666666667
"SSP1 2050","GFDL-ESM4",2081,75.0416666666667
"SSP1 2050","GFDL-ESM4",2082,108.083333333333
"SSP1 2050","GFDL-ESM4",2083,119.166666666667
"SSP1 2050","GFDL-ESM4",2084,93.3333333333333
"SSP1 2050","GFDL-ESM4",2085,105
"SSP1 2050","GFDL-ESM4",2086,110
"SSP1 2050","GFDL-ESM4",2087,107.375
"SSP1 2050","GFDL-ESM4",2088,93.4583333333333
"SSP1 2050","GFDL-ESM4",2089,103.916666666667
"SSP1 2050","GFDL-ESM4",2090,106.166666666667
"SSP1 2050","GFDL-ESM4",2091,114.291666666667
"SSP1 2050","GFDL-ESM4",2092,106.958333333333
"SSP1 2050","GFDL-ESM4",2093,110.375
"SSP1 2050","GFDL-ESM4",2094,104
"SSP1 2050","GFDL-ESM4",2095,120.958333333333
"SSP1 2050","GFDL-ESM4",2096,87.0416666666667
"SSP1 2050","GFDL-ESM4",2097,120.666666666667
"SSP1 2050","GFDL-ESM4",2098,106.208333333333
"SSP1 2050","GFDL-ESM4",2099,104
"SSP1 2050","GFDL-ESM4",2100,97.2083333333333
"SSP1 2050","INM-CM4-8",2001,NA
"SSP1 2050","INM-CM4-8",2002,110.25
"SSP1 2050","INM-CM4-8",2003,107.916666666667
"SSP1 2050","INM-CM4-8",2004,101.958333333333
"SSP1 2050","INM-CM4-8",2005,98.9583333333333
"SSP1 2050","INM-CM4-8",2006,94.2083333333333
"SSP1 2050","INM-CM4-8",2007,100.208333333333
"SSP1 2050","INM-CM4-8",2008,104.208333333333
"SSP1 2050","INM-CM4-8",2009,100.333333333333
"SSP1 2050","INM-CM4-8",2010,99.625
"SSP1 2050","INM-CM4-8",2011,99.9166666666667
"SSP1 2050","INM-CM4-8",2012,107.25
"SSP1 2050","INM-CM4-8",2013,99.5
"SSP1 2050","INM-CM4-8",2014,106.166666666667
"SSP1 2050","INM-CM4-8",2015,121.208333333333
"SSP1 2050","INM-CM4-8",2016,108.375
"SSP1 2050","INM-CM4-8",2017,102.625
"SSP1 2050","INM-CM4-8",2018,101.291666666667
"SSP1 2050","INM-CM4-8",2019,120.125
"SSP1 2050","INM-CM4-8",2020,100.125
"SSP1 2050","INM-CM4-8",2021,95.0833333333333
"SSP1 2050","INM-CM4-8",2022,96.4166666666667
"SSP1 2050","INM-CM4-8",2023,104.333333333333
"SSP1 2050","INM-CM4-8",2024,103.041666666667
"SSP1 2050","INM-CM4-8",2025,103.208333333333
"SSP1 2050","INM-CM4-8",2026,90.1666666666667
"SSP1 2050","INM-CM4-8",2027,90.875
"SSP1 2050","INM-CM4-8",2028,92.0833333333333
"SSP1 2050","INM-CM4-8",2029,95.3333333333333
"SSP1 2050","INM-CM4-8",2030,110.583333333333
"SSP1 2050","INM-CM4-8",2031,98.375
"SSP1 2050","INM-CM4-8",2032,98
"SSP1 2050","INM-CM4-8",2033,103.166666666667
"SSP1 2050","INM-CM4-8",2034,105.375
